date,region,disease,cases
2016-12-04,Region XI (Davao),Dengue,208
2016-12-11,Region XI (Davao),Dengue,175
2016-12-18,Region XI (Davao),Dengue,151
2016-12-25,Region XI (Davao),Dengue,151
2017-01-01,Region XI (Davao),Dengue,126
2017-01-08,Region XI (Davao),Dengue,80
2017-01-15,Region XI (Davao),Dengue,145
2017-01-22,Region XI (Davao),Dengue,163
2017-01-29,Region XI (Davao),Dengue,333
2017-02-05,Region XI (Davao),Dengue,136
2017-02-12,Region XI (Davao),Dengue,148
2017-02-19,Region XI (Davao),Dengue,107
2017-02-26,Region XI (Davao),Dengue,88
2017-03-05,Region XI (Davao),Dengue,102
2017-03-12,Region XI (Davao),Dengue,72
2017-03-19,Region XI (Davao),Dengue,75
2017-03-26,Region XI (Davao),Dengue,55
2017-04-02,Region XI (Davao),Dengue,54
2017-04-09,Region XI (Davao),Dengue,64
2017-04-16,Region XI (Davao),Dengue,58
2017-04-23,Region XI (Davao),Dengue,40
2017-04-30,Region XI (Davao),Dengue,37
2017-05-07,Region XI (Davao),Dengue,43
2017-05-14,Region XI (Davao),Dengue,63
2017-05-21,Region XI (Davao),Dengue,57
2017-05-28,Region XI (Davao),Dengue,70
2017-06-04,Region XI (Davao),Dengue,63
2017-06-11,Region XI (Davao),Dengue,56
2017-06-18,Region XI (Davao),Dengue,51
2017-06-25,Region XI (Davao),Dengue,71
2017-07-02,Region XI (Davao),Dengue,71
2017-07-09,Region XI (Davao),Dengue,75
2017-07-16,Region XI (Davao),Dengue,69
2017-07-23,Region XI (Davao),Dengue,67
2017-07-30,Region XI (Davao),Dengue,129
2017-08-06,Region XI (Davao),Dengue,70
2017-08-13,Region XI (Davao),Dengue,75
2017-08-20,Region XI (Davao),Dengue,85
2017-08-27,Region XI (Davao),Dengue,86
2017-09-03,Region XI (Davao),Dengue,0
2017-09-10,Region XI (Davao),Dengue,98
2017-09-17,Region XI (Davao),Dengue,0
2017-09-24,Region XI (Davao),Dengue,55
2017-10-01,Region XI (Davao),Dengue,1
2017-10-08,Region XI (Davao),Dengue,26
2017-10-15,Region XI (Davao),Dengue,0
2017-10-22,Region XI (Davao),Dengue,31
2017-10-29,Region XI (Davao),Dengue,0
2017-11-05,Region XI (Davao),Dengue,24
2017-11-12,Region XI (Davao),Dengue,0
2017-11-19,Region XI (Davao),Dengue,44
2017-11-26,Region XI (Davao),Dengue,26
2017-12-03,Region XI (Davao),Dengue,37
2017-12-10,Region XI (Davao),Dengue,77
2017-12-17,Region XI (Davao),Dengue,62
2017-12-24,Region XI (Davao),Dengue,53
2017-12-31,Region XI (Davao),Dengue,49
2018-01-07,Region XI (Davao),Dengue,31
2018-01-14,Region XI (Davao),Dengue,80
2018-01-21,Region XI (Davao),Dengue,72
2018-01-28,Region XI (Davao),Dengue,51
2018-02-04,Region XI (Davao),Dengue,65
2018-02-11,Region XI (Davao),Dengue,47
2018-02-18,Region XI (Davao),Dengue,46
2018-02-25,Region XI (Davao),Dengue,47
2018-03-04,Region XI (Davao),Dengue,39
2018-03-11,Region XI (Davao),Dengue,55
2018-03-18,Region XI (Davao),Dengue,58
2018-03-25,Region XI (Davao),Dengue,39
2018-04-01,Region XI (Davao),Dengue,45
2018-04-08,Region XI (Davao),Dengue,47
2018-04-15,Region XI (Davao),Dengue,46
2018-04-22,Region XI (Davao),Dengue,39
2018-04-29,Region XI (Davao),Dengue,46
2018-05-06,Region XI (Davao),Dengue,50
2018-05-13,Region XI (Davao),Dengue,52
2018-05-20,Region XI (Davao),Dengue,65
2018-05-27,Region XI (Davao),Dengue,61
2018-06-03,Region XI (Davao),Dengue,87
2018-06-10,Region XI (Davao),Dengue,101
2018-06-17,Region XI (Davao),Dengue,129
2018-06-24,Region XI (Davao),Dengue,160
2018-07-01,Region XI (Davao),Dengue,173
2018-07-08,Region XI (Davao),Dengue,145
2018-07-15,Region XI (Davao),Dengue,108
2018-07-22,Region XI (Davao),Dengue,205
2018-07-29,Region XI (Davao),Dengue,152
2018-08-05,Region XI (Davao),Dengue,246
2018-08-12,Region XI (Davao),Dengue,224
2018-08-19,Region XI (Davao),Dengue,211
2018-08-26,Region XI (Davao),Dengue,195
2018-09-02,Region XI (Davao),Dengue,167
2018-09-09,Region XI (Davao),Dengue,141
2018-09-16,Region XI (Davao),Dengue,167
2018-09-23,Region XI (Davao),Dengue,148
2018-09-30,Region XI (Davao),Dengue,169
2018-10-07,Region XI (Davao),Dengue,149
2018-10-14,Region XI (Davao),Dengue,154
2018-10-21,Region XI (Davao),Dengue,149
2018-10-28,Region XI (Davao),Dengue,157
2018-11-04,Region XI (Davao),Dengue,173
2018-11-11,Region XI (Davao),Dengue,174
2018-11-18,Region XI (Davao),Dengue,177
2018-11-25,Region XI (Davao),Dengue,218
2018-12-02,Region XI (Davao),Dengue,144
2018-12-09,Region XI (Davao),Dengue,186
2018-12-16,Region XI (Davao),Dengue,238
2018-12-23,Region XI (Davao),Dengue,167
2018-12-30,Region XI (Davao),Dengue,221
2019-01-06,Region XI (Davao),Dengue,0
2019-01-13,Region XI (Davao),Dengue,134
2019-01-20,Region XI (Davao),Dengue,257
2019-01-27,Region XI (Davao),Dengue,236
2019-02-03,Region XI (Davao),Dengue,207
2019-02-10,Region XI (Davao),Dengue,195
2019-02-17,Region XI (Davao),Dengue,226
2019-02-24,Region XI (Davao),Dengue,213
2019-03-03,Region XI (Davao),Dengue,199
2019-03-10,Region XI (Davao),Dengue,182
2019-03-17,Region XI (Davao),Dengue,150
2019-03-24,Region XI (Davao),Dengue,169
2019-03-31,Region XI (Davao),Dengue,106
2019-04-07,Region XI (Davao),Dengue,88
2019-04-14,Region XI (Davao),Dengue,103
2019-04-21,Region XI (Davao),Dengue,72
2019-04-28,Region XI (Davao),Dengue,76
2019-05-05,Region XI (Davao),Dengue,66
2019-05-12,Region XI (Davao),Dengue,58
2019-05-19,Region XI (Davao),Dengue,66
2019-05-26,Region XI (Davao),Dengue,67
2019-06-02,Region XI (Davao),Dengue,61
2019-06-09,Region XI (Davao),Dengue,91
2019-06-16,Region XI (Davao),Dengue,85
2019-06-23,Region XI (Davao),Dengue,147
2019-06-30,Region XI (Davao),Dengue,200
2019-07-07,Region XI (Davao),Dengue,231
2019-07-14,Region XI (Davao),Dengue,205
2019-07-21,Region XI (Davao),Dengue,301
2019-07-28,Region XI (Davao),Dengue,378
2019-08-04,Region XI (Davao),Dengue,275
2019-08-11,Region XI (Davao),Dengue,342
2019-08-18,Region XI (Davao),Dengue,340
2019-08-25,Region XI (Davao),Dengue,327
2019-09-01,Region XI (Davao),Dengue,307
2019-09-08,Region XI (Davao),Dengue,238
2019-09-15,Region XI (Davao),Dengue,246
2019-09-22,Region XI (Davao),Dengue,197
2019-09-29,Region XI (Davao),Dengue,153
2019-10-06,Region XI (Davao),Dengue,143
2019-10-13,Region XI (Davao),Dengue,131
2019-10-20,Region XI (Davao),Dengue,144
2019-10-27,Region XI (Davao),Dengue,116
2019-11-03,Region XI (Davao),Dengue,123
2019-11-10,Region XI (Davao),Dengue,99
2019-11-17,Region XI (Davao),Dengue,127
2019-11-24,Region XI (Davao),Dengue,88
2019-12-01,Region XI (Davao),Dengue,92
2019-12-08,Region XI (Davao),Dengue,109
2019-12-15,Region XI (Davao),Dengue,118
2019-12-22,Region XI (Davao),Dengue,125
2019-12-29,Region XI (Davao),Dengue,57
2020-01-05,Region XI (Davao),Dengue,3
2020-01-12,Region XI (Davao),Dengue,15
2020-01-19,Region XI (Davao),Dengue,102
2020-01-26,Region XI (Davao),Dengue,100
2020-02-02,Region XI (Davao),Dengue,82
2020-02-09,Region XI (Davao),Dengue,74
2020-02-16,Region XI (Davao),Dengue,75
2020-02-23,Region XI (Davao),Dengue,81
2020-03-01,Region XI (Davao),Dengue,85
2020-03-08,Region XI (Davao),Dengue,88
2020-03-15,Region XI (Davao),Dengue,66
2020-03-22,Region XI (Davao),Dengue,81
2020-03-29,Region XI (Davao),Dengue,32
2020-04-05,Region XI (Davao),Dengue,18
2020-04-12,Region XI (Davao),Dengue,22
2020-04-19,Region XI (Davao),Dengue,20
2020-04-26,Region XI (Davao),Dengue,20
2020-05-03,Region XI (Davao),Dengue,10
2020-05-10,Region XI (Davao),Dengue,8
2020-05-17,Region XI (Davao),Dengue,19
2020-05-24,Region XI (Davao),Dengue,18
2020-05-31,Region XI (Davao),Dengue,15
2020-06-07,Region XI (Davao),Dengue,9
2020-06-14,Region XI (Davao),Dengue,10
2020-06-21,Region XI (Davao),Dengue,16
2020-06-28,Region XI (Davao),Dengue,16
2020-07-05,Region XI (Davao),Dengue,26
2020-07-12,Region XI (Davao),Dengue,21
2020-07-19,Region XI (Davao),Dengue,47
2020-07-26,Region XI (Davao),Dengue,32
2020-08-02,Region XI (Davao),Dengue,32
2020-08-09,Region XI (Davao),Dengue,33
2020-08-16,Region XI (Davao),Dengue,40
2020-08-23,Region XI (Davao),Dengue,38
2020-08-30,Region XI (Davao),Dengue,42
2020-09-06,Region XI (Davao),Dengue,33
2020-09-13,Region XI (Davao),Dengue,35
2020-09-20,Region XI (Davao),Dengue,41
2020-09-27,Region XI (Davao),Dengue,37
2020-10-04,Region XI (Davao),Dengue,28
2020-10-11,Region XI (Davao),Dengue,37
2020-10-18,Region XI (Davao),Dengue,30
2020-10-25,Region XI (Davao),Dengue,18
2020-11-01,Region XI (Davao),Dengue,28
2020-11-08,Region XI (Davao),Dengue,27
2020-11-15,Region XI (Davao),Dengue,29
2020-11-22,Region XI (Davao),Dengue,39
2020-11-29,Region XI (Davao),Dengue,31
2020-12-06,Region XI (Davao),Dengue,31
2020-12-13,Region XI (Davao),Dengue,37
2020-12-20,Region XI (Davao),Dengue,26
2020-12-27,Region XI (Davao),Dengue,33
2021-01-03,Region XI (Davao),Dengue,27
2021-01-10,Region XI (Davao),Dengue,15
2016-01-10,Region XII (SOCCSKSARGEN),Dengue,447
2016-01-17,Region XII (SOCCSKSARGEN),Dengue,284
2016-01-24,Region XII (SOCCSKSARGEN),Dengue,248
2016-01-31,Region XII (SOCCSKSARGEN),Dengue,252
2016-02-07,Region XII (SOCCSKSARGEN),Dengue,212
2016-02-14,Region XII (SOCCSKSARGEN),Dengue,212
2016-02-21,Region XII (SOCCSKSARGEN),Dengue,240
2016-02-28,Region XII (SOCCSKSARGEN),Dengue,179
2016-03-06,Region XII (SOCCSKSARGEN),Dengue,179
2016-03-13,Region XII (SOCCSKSARGEN),Dengue,208
2016-03-20,Region XII (SOCCSKSARGEN),Dengue,105
2016-03-27,Region XII (SOCCSKSARGEN),Dengue,174
2016-04-03,Region XII (SOCCSKSARGEN),Dengue,136
2016-04-10,Region XII (SOCCSKSARGEN),Dengue,184
2016-04-17,Region XII (SOCCSKSARGEN),Dengue,202
2016-04-24,Region XII (SOCCSKSARGEN),Dengue,132
2016-05-01,Region XII (SOCCSKSARGEN),Dengue,99
2016-05-08,Region XII (SOCCSKSARGEN),Dengue,151
2016-05-15,Region XII (SOCCSKSARGEN),Dengue,141
2016-05-22,Region XII (SOCCSKSARGEN),Dengue,147
2016-05-29,Region XII (SOCCSKSARGEN),Dengue,192
2016-06-05,Region XII (SOCCSKSARGEN),Dengue,236
2016-06-12,Region XII (SOCCSKSARGEN),Dengue,281
2016-06-19,Region XII (SOCCSKSARGEN),Dengue,349
2016-06-26,Region XII (SOCCSKSARGEN),Dengue,394
2016-07-03,Region XII (SOCCSKSARGEN),Dengue,484
2016-07-10,Region XII (SOCCSKSARGEN),Dengue,593
2016-07-17,Region XII (SOCCSKSARGEN),Dengue,626
2016-07-24,Region XII (SOCCSKSARGEN),Dengue,756
2016-07-31,Region XII (SOCCSKSARGEN),Dengue,792
2016-08-07,Region XII (SOCCSKSARGEN),Dengue,666
2016-08-14,Region XII (SOCCSKSARGEN),Dengue,640
2016-08-21,Region XII (SOCCSKSARGEN),Dengue,650
2016-08-28,Region XII (SOCCSKSARGEN),Dengue,626
2016-09-04,Region XII (SOCCSKSARGEN),Dengue,1
2016-09-11,Region XII (SOCCSKSARGEN),Dengue,581
2016-09-18,Region XII (SOCCSKSARGEN),Dengue,2
2016-09-25,Region XII (SOCCSKSARGEN),Dengue,499
2016-10-02,Region XII (SOCCSKSARGEN),Dengue,1
2016-10-09,Region XII (SOCCSKSARGEN),Dengue,476
2016-10-16,Region XII (SOCCSKSARGEN),Dengue,1
2016-10-23,Region XII (SOCCSKSARGEN),Dengue,446
2016-10-30,Region XII (SOCCSKSARGEN),Dengue,4
2016-11-06,Region XII (SOCCSKSARGEN),Dengue,366
2016-11-13,Region XII (SOCCSKSARGEN),Dengue,0
2016-11-20,Region XII (SOCCSKSARGEN),Dengue,424
2016-11-27,Region XII (SOCCSKSARGEN),Dengue,426
2016-12-04,Region XII (SOCCSKSARGEN),Dengue,477
2016-12-11,Region XII (SOCCSKSARGEN),Dengue,401
2016-12-18,Region XII (SOCCSKSARGEN),Dengue,387
2016-12-25,Region XII (SOCCSKSARGEN),Dengue,304
2017-01-01,Region XII (SOCCSKSARGEN),Dengue,196
2017-01-08,Region XII (SOCCSKSARGEN),Dengue,369
2017-01-15,Region XII (SOCCSKSARGEN),Dengue,356
2017-01-22,Region XII (SOCCSKSARGEN),Dengue,333
2017-01-29,Region XII (SOCCSKSARGEN),Dengue,258
2017-02-05,Region XII (SOCCSKSARGEN),Dengue,284
2017-02-12,Region XII (SOCCSKSARGEN),Dengue,200
2017-02-19,Region XII (SOCCSKSARGEN),Dengue,220
2017-02-26,Region XII (SOCCSKSARGEN),Dengue,308
2017-03-05,Region XII (SOCCSKSARGEN),Dengue,264
2017-03-12,Region XII (SOCCSKSARGEN),Dengue,235
2017-03-19,Region XII (SOCCSKSARGEN),Dengue,248
2017-03-26,Region XII (SOCCSKSARGEN),Dengue,221
2017-04-02,Region XII (SOCCSKSARGEN),Dengue,173
2017-04-09,Region XII (SOCCSKSARGEN),Dengue,256
2017-04-16,Region XII (SOCCSKSARGEN),Dengue,184
2017-04-23,Region XII (SOCCSKSARGEN),Dengue,212
2017-04-30,Region XII (SOCCSKSARGEN),Dengue,245
2017-05-07,Region XII (SOCCSKSARGEN),Dengue,193
2017-05-14,Region XII (SOCCSKSARGEN),Dengue,204
2017-05-21,Region XII (SOCCSKSARGEN),Dengue,189
2017-05-28,Region XII (SOCCSKSARGEN),Dengue,172
2017-06-04,Region XII (SOCCSKSARGEN),Dengue,185
2017-06-11,Region XII (SOCCSKSARGEN),Dengue,236
2017-06-18,Region XII (SOCCSKSARGEN),Dengue,181
2017-06-25,Region XII (SOCCSKSARGEN),Dengue,204
2017-07-02,Region XII (SOCCSKSARGEN),Dengue,158
2017-07-09,Region XII (SOCCSKSARGEN),Dengue,154
2017-07-16,Region XII (SOCCSKSARGEN),Dengue,122
2017-07-23,Region XII (SOCCSKSARGEN),Dengue,159
2017-07-30,Region XII (SOCCSKSARGEN),Dengue,178
2017-08-06,Region XII (SOCCSKSARGEN),Dengue,167
2017-08-13,Region XII (SOCCSKSARGEN),Dengue,183
2017-08-20,Region XII (SOCCSKSARGEN),Dengue,184
2017-08-27,Region XII (SOCCSKSARGEN),Dengue,199
2017-09-03,Region XII (SOCCSKSARGEN),Dengue,206
2017-09-10,Region XII (SOCCSKSARGEN),Dengue,207
2017-09-17,Region XII (SOCCSKSARGEN),Dengue,159
2017-09-24,Region XII (SOCCSKSARGEN),Dengue,122
2017-10-01,Region XII (SOCCSKSARGEN),Dengue,143
2017-10-08,Region XII (SOCCSKSARGEN),Dengue,97
2017-10-15,Region XII (SOCCSKSARGEN),Dengue,121
2017-10-22,Region XII (SOCCSKSARGEN),Dengue,84
2017-10-29,Region XII (SOCCSKSARGEN),Dengue,104
2017-11-05,Region XII (SOCCSKSARGEN),Dengue,76
2017-11-12,Region XII (SOCCSKSARGEN),Dengue,88
2017-11-19,Region XII (SOCCSKSARGEN),Dengue,93
2017-11-26,Region XII (SOCCSKSARGEN),Dengue,92
2017-12-03,Region XII (SOCCSKSARGEN),Dengue,77
2017-12-10,Region XII (SOCCSKSARGEN),Dengue,88
2017-12-17,Region XII (SOCCSKSARGEN),Dengue,73
2017-12-24,Region XII (SOCCSKSARGEN),Dengue,68
2017-12-31,Region XII (SOCCSKSARGEN),Dengue,85
2018-01-07,Region XII (SOCCSKSARGEN),Dengue,102
2018-01-14,Region XII (SOCCSKSARGEN),Dengue,107
2018-01-21,Region XII (SOCCSKSARGEN),Dengue,99
2018-01-28,Region XII (SOCCSKSARGEN),Dengue,125
2018-02-04,Region XII (SOCCSKSARGEN),Dengue,112
2018-02-11,Region XII (SOCCSKSARGEN),Dengue,79
2018-02-18,Region XII (SOCCSKSARGEN),Dengue,89
2018-02-25,Region XII (SOCCSKSARGEN),Dengue,98
2018-03-04,Region XII (SOCCSKSARGEN),Dengue,115
2018-03-11,Region XII (SOCCSKSARGEN),Dengue,104
2018-03-18,Region XII (SOCCSKSARGEN),Dengue,138
2018-03-25,Region XII (SOCCSKSARGEN),Dengue,120
2018-04-01,Region XII (SOCCSKSARGEN),Dengue,104
2018-04-08,Region XII (SOCCSKSARGEN),Dengue,76
2018-04-15,Region XII (SOCCSKSARGEN),Dengue,89
2018-04-22,Region XII (SOCCSKSARGEN),Dengue,109
2018-04-29,Region XII (SOCCSKSARGEN),Dengue,98
2018-05-06,Region XII (SOCCSKSARGEN),Dengue,126
2018-05-13,Region XII (SOCCSKSARGEN),Dengue,121
2018-05-20,Region XII (SOCCSKSARGEN),Dengue,110
2018-05-27,Region XII (SOCCSKSARGEN),Dengue,133
2018-06-03,Region XII (SOCCSKSARGEN),Dengue,182
2018-06-10,Region XII (SOCCSKSARGEN),Dengue,200
2018-06-17,Region XII (SOCCSKSARGEN),Dengue,235
2018-06-24,Region XII (SOCCSKSARGEN),Dengue,233
2018-07-01,Region XII (SOCCSKSARGEN),Dengue,240
2018-07-08,Region XII (SOCCSKSARGEN),Dengue,209
2018-07-15,Region XII (SOCCSKSARGEN),Dengue,245
2018-07-22,Region XII (SOCCSKSARGEN),Dengue,276
2018-07-29,Region XII (SOCCSKSARGEN),Dengue,225
2018-08-05,Region XII (SOCCSKSARGEN),Dengue,229
2018-08-12,Region XII (SOCCSKSARGEN),Dengue,245
2018-08-19,Region XII (SOCCSKSARGEN),Dengue,240
2018-08-26,Region XII (SOCCSKSARGEN),Dengue,213
2018-09-02,Region XII (SOCCSKSARGEN),Dengue,198
2018-09-09,Region XII (SOCCSKSARGEN),Dengue,194
2018-09-16,Region XII (SOCCSKSARGEN),Dengue,203
2018-09-23,Region XII (SOCCSKSARGEN),Dengue,206
2018-09-30,Region XII (SOCCSKSARGEN),Dengue,215
2018-10-07,Region XII (SOCCSKSARGEN),Dengue,254
2018-10-14,Region XII (SOCCSKSARGEN),Dengue,247
2018-10-21,Region XII (SOCCSKSARGEN),Dengue,236
2018-10-28,Region XII (SOCCSKSARGEN),Dengue,190
2018-11-04,Region XII (SOCCSKSARGEN),Dengue,205
2018-11-11,Region XII (SOCCSKSARGEN),Dengue,190
2018-11-18,Region XII (SOCCSKSARGEN),Dengue,239
2018-11-25,Region XII (SOCCSKSARGEN),Dengue,221
2018-12-02,Region XII (SOCCSKSARGEN),Dengue,235
2018-12-09,Region XII (SOCCSKSARGEN),Dengue,220
2018-12-16,Region XII (SOCCSKSARGEN),Dengue,226
2018-12-23,Region XII (SOCCSKSARGEN),Dengue,192
2018-12-30,Region XII (SOCCSKSARGEN),Dengue,276
2019-01-06,Region XII (SOCCSKSARGEN),Dengue,0
2019-01-13,Region XII (SOCCSKSARGEN),Dengue,243
2019-01-20,Region XII (SOCCSKSARGEN),Dengue,362
2019-01-27,Region XII (SOCCSKSARGEN),Dengue,373
2019-02-03,Region XII (SOCCSKSARGEN),Dengue,365
2019-02-10,Region XII (SOCCSKSARGEN),Dengue,392
2019-02-17,Region XII (SOCCSKSARGEN),Dengue,438
2019-02-24,Region XII (SOCCSKSARGEN),Dengue,393
2019-03-03,Region XII (SOCCSKSARGEN),Dengue,390
2019-03-10,Region XII (SOCCSKSARGEN),Dengue,341
2019-03-17,Region XII (SOCCSKSARGEN),Dengue,328
2019-03-24,Region XII (SOCCSKSARGEN),Dengue,331
2019-03-31,Region XII (SOCCSKSARGEN),Dengue,268
2019-04-07,Region XII (SOCCSKSARGEN),Dengue,252
2019-04-14,Region XII (SOCCSKSARGEN),Dengue,214
2019-04-21,Region XII (SOCCSKSARGEN),Dengue,226
2019-04-28,Region XII (SOCCSKSARGEN),Dengue,228
2019-05-05,Region XII (SOCCSKSARGEN),Dengue,274
2019-05-12,Region XII (SOCCSKSARGEN),Dengue,276
2019-05-19,Region XII (SOCCSKSARGEN),Dengue,349
2019-05-26,Region XII (SOCCSKSARGEN),Dengue,387
2019-06-02,Region XII (SOCCSKSARGEN),Dengue,369
2019-06-09,Region XII (SOCCSKSARGEN),Dengue,490
2019-06-16,Region XII (SOCCSKSARGEN),Dengue,529
2019-06-23,Region XII (SOCCSKSARGEN),Dengue,607
2019-06-30,Region XII (SOCCSKSARGEN),Dengue,694
2019-07-07,Region XII (SOCCSKSARGEN),Dengue,690
2019-07-14,Region XII (SOCCSKSARGEN),Dengue,826
2019-07-21,Region XII (SOCCSKSARGEN),Dengue,783
2019-07-28,Region XII (SOCCSKSARGEN),Dengue,815
2019-08-04,Region XII (SOCCSKSARGEN),Dengue,846
2019-08-11,Region XII (SOCCSKSARGEN),Dengue,1015
2019-08-18,Region XII (SOCCSKSARGEN),Dengue,915
2019-08-25,Region XII (SOCCSKSARGEN),Dengue,803
2019-09-01,Region XII (SOCCSKSARGEN),Dengue,680
2019-09-08,Region XII (SOCCSKSARGEN),Dengue,570
2019-09-15,Region XII (SOCCSKSARGEN),Dengue,531
2019-09-22,Region XII (SOCCSKSARGEN),Dengue,373
2019-09-29,Region XII (SOCCSKSARGEN),Dengue,280
2019-10-06,Region XII (SOCCSKSARGEN),Dengue,316
2019-10-13,Region XII (SOCCSKSARGEN),Dengue,342
2019-10-20,Region XII (SOCCSKSARGEN),Dengue,276
2019-10-27,Region XII (SOCCSKSARGEN),Dengue,225
2019-11-03,Region XII (SOCCSKSARGEN),Dengue,198
2019-11-10,Region XII (SOCCSKSARGEN),Dengue,178
2019-11-17,Region XII (SOCCSKSARGEN),Dengue,202
2019-11-24,Region XII (SOCCSKSARGEN),Dengue,175
2019-12-01,Region XII (SOCCSKSARGEN),Dengue,134
2019-12-08,Region XII (SOCCSKSARGEN),Dengue,133
2019-12-15,Region XII (SOCCSKSARGEN),Dengue,117
2019-12-22,Region XII (SOCCSKSARGEN),Dengue,91
2019-12-29,Region XII (SOCCSKSARGEN),Dengue,7
2020-01-05,Region XII (SOCCSKSARGEN),Dengue,0
2020-01-12,Region XII (SOCCSKSARGEN),Dengue,83
2020-01-19,Region XII (SOCCSKSARGEN),Dengue,155
2020-01-26,Region XII (SOCCSKSARGEN),Dengue,185
2020-02-02,Region XII (SOCCSKSARGEN),Dengue,168
2020-02-09,Region XII (SOCCSKSARGEN),Dengue,158
2020-02-16,Region XII (SOCCSKSARGEN),Dengue,185
2020-02-23,Region XII (SOCCSKSARGEN),Dengue,137
2020-03-01,Region XII (SOCCSKSARGEN),Dengue,153
2020-03-08,Region XII (SOCCSKSARGEN),Dengue,159
2020-03-15,Region XII (SOCCSKSARGEN),Dengue,135
2020-03-22,Region XII (SOCCSKSARGEN),Dengue,151
2020-03-29,Region XII (SOCCSKSARGEN),Dengue,105
2020-04-05,Region XII (SOCCSKSARGEN),Dengue,76
2020-04-12,Region XII (SOCCSKSARGEN),Dengue,68
2020-04-19,Region XII (SOCCSKSARGEN),Dengue,40
2020-04-26,Region XII (SOCCSKSARGEN),Dengue,44
2020-05-03,Region XII (SOCCSKSARGEN),Dengue,66
2020-05-10,Region XII (SOCCSKSARGEN),Dengue,41
2020-05-17,Region XII (SOCCSKSARGEN),Dengue,62
2020-05-24,Region XII (SOCCSKSARGEN),Dengue,84
2020-05-31,Region XII (SOCCSKSARGEN),Dengue,63
2020-06-07,Region XII (SOCCSKSARGEN),Dengue,78
2020-06-14,Region XII (SOCCSKSARGEN),Dengue,70
